Local time,Open,High,Low,Close,Volume
05.01.2020 23:00:00.000 GMT+0100,1.60824,1.60883,1.60715,1.60853,916.65
06.01.2020 00:00:00.000 GMT+0100,1.60860,1.60994,1.60714,1.60721,7871.5698
06.01.2020 01:00:00.000 GMT+0100,1.60719,1.60727,1.60482,1.60551,7975.8101
06.01.2020 02:00:00.000 GMT+0100,1.60552,1.60918,1.60537,1.60839,7309.2798
06.01.2020 03:00:00.000 GMT+0100,1.60841,1.60848,1.60695,1.60728,4540.9502
06.01.2020 04:00:00.000 GMT+0100,1.60730,1.60899,1.60706,1.60832,4543.7798
06.01.2020 05:00:00.000 GMT+0100,1.60833,1.60875,1.60722,1.60751,4067.27
06.01.2020 06:00:00.000 GMT+0100,1.60751,1.60908,1.60737,1.60900,3678.3799
06.01.2020 07:00:00.000 GMT+0100,1.60900,1.60944,1.60814,1.60823,5373.8999
06.01.2020 08:00:00.000 GMT+0100,1.60823,1.60835,1.60667,1.60735,8412.9404
06.01.2020 09:00:00.000 GMT+0100,1.60739,1.60955,1.60620,1.60937,11101.75
06.01.2020 10:00:00.000 GMT+0100,1.60936,1.60949,1.60815,1.60921,9028.6104
06.01.2020 11:00:00.000 GMT+0100,1.60921,1.61032,1.60867,1.61018,7411.2598
06.01.2020 12:00:00.000 GMT+0100,1.61019,1.61265,1.61018,1.61249,7973.25
06.01.2020 13:00:00.000 GMT+0100,1.61249,1.61256,1.61008,1.61131,6020.1699
06.01.2020 14:00:00.000 GMT+0100,1.61134,1.61283,1.61127,1.61237,8273.4697
06.01.2020 15:00:00.000 GMT+0100,1.61241,1.61508,1.61201,1.61417,10572.8203
06.01.2020 16:00:00.000 GMT+0100,1.61416,1.61482,1.61216,1.61366,11731.8496
06.01.2020 17:00:00.000 GMT+0100,1.61366,1.61435,1.61263,1.61399,7574.7402
06.01.2020 18:00:00.000 GMT+0100,1.61399,1.61466,1.61356,1.61416,4848.1099
06.01.2020 19:00:00.000 GMT+0100,1.61417,1.61437,1.61352,1.61362,3960.79
06.01.2020 20:00:00.000 GMT+0100,1.61362,1.61410,1.61351,1.61391,3436.8501
06.01.2020 21:00:00.000 GMT+0100,1.61391,1.61402,1.61270,1.61282,3664.5601
06.01.2020 22:00:00.000 GMT+0100,1.61282,1.61342,1.61244,1.61337,1529.33
06.01.2020 23:00:00.000 GMT+0100,1.61337,1.61381,1.61243,1.61334,1749.29
07.01.2020 00:00:00.000 GMT+0100,1.61338,1.61449,1.61327,1.61381,4330.8501
07.01.2020 01:00:00.000 GMT+0100,1.61379,1.61535,1.61310,1.61491,5995.21
07.01.2020 02:00:00.000 GMT+0100,1.61491,1.61536,1.61369,1.61461,5219.2002
07.01.2020 03:00:00.000 GMT+0100,1.61458,1.61536,1.61393,1.61468,3750.3301
07.01.2020 04:00:00.000 GMT+0100,1.61468,1.61489,1.61308,1.61342,3804.01
07.01.2020 05:00:00.000 GMT+0100,1.61342,1.61558,1.61341,1.61534,3661.8201
07.01.2020 06:00:00.000 GMT+0100,1.61534,1.61777,1.61437,1.61763,5119.4199
07.01.2020 07:00:00.000 GMT+0100,1.61762,1.61933,1.61650,1.61733,9558.3096
07.01.2020 08:00:00.000 GMT+0100,1.61731,1.61972,1.61657,1.61925,9579.7002
07.01.2020 09:00:00.000 GMT+0100,1.61925,1.61955,1.61785,1.61950,11780.8301
07.01.2020 10:00:00.000 GMT+0100,1.61949,1.62296,1.61924,1.62246,9145.5996
07.01.2020 11:00:00.000 GMT+0100,1.62244,1.62465,1.62206,1.62452,10513.2803
07.01.2020 12:00:00.000 GMT+0100,1.62452,1.62699,1.62438,1.62601,8543.2197
07.01.2020 13:00:00.000 GMT+0100,1.62602,1.62602,1.62395,1.62519,7626.3701
07.01.2020 14:00:00.000 GMT+0100,1.62516,1.62589,1.62408,1.62458,11307.1299
07.01.2020 15:00:00.000 GMT+0100,1.62458,1.62532,1.62306,1.62340,11940.6699
07.01.2020 16:00:00.000 GMT+0100,1.62339,1.62346,1.62111,1.62204,13880.1299
07.01.2020 17:00:00.000 GMT+0100,1.62204,1.62345,1.62167,1.62335,7936.0601
07.01.2020 18:00:00.000 GMT+0100,1.62335,1.62379,1.62204,1.62217,6449.8501
07.01.2020 19:00:00.000 GMT+0100,1.62216,1.62290,1.62195,1.62261,4572.2998
07.01.2020 20:00:00.000 GMT+0100,1.62262,1.62312,1.62236,1.62243,4651.5601
07.01.2020 21:00:00.000 GMT+0100,1.62243,1.62264,1.62218,1.62248,3551.55
07.01.2020 22:00:00.000 GMT+0100,1.62245,1.62463,1.62239,1.62321,3204.8301
07.01.2020 23:00:00.000 GMT+0100,1.62321,1.62384,1.62224,1.62306,3374.6699
08.01.2020 00:00:00.000 GMT+0100,1.62305,1.62757,1.62289,1.62592,9255.7402
08.01.2020 01:00:00.000 GMT+0100,1.62594,1.62932,1.62487,1.62667,19902.4004
08.01.2020 02:00:00.000 GMT+0100,1.62667,1.62737,1.62324,1.62481,16074.8496
08.01.2020 03:00:00.000 GMT+0100,1.62480,1.62503,1.62098,1.62259,16937.3105
08.01.2020 04:00:00.000 GMT+0100,1.62260,1.62483,1.62159,1.62325,9979.8496
08.01.2020 05:00:00.000 GMT+0100,1.62326,1.62358,1.62206,1.62268,5083.2002
08.01.2020 06:00:00.000 GMT+0100,1.62264,1.62351,1.62192,1.62292,5115.3501
08.01.2020 07:00:00.000 GMT+0100,1.62289,1.62306,1.62194,1.62275,5086.6899
08.01.2020 08:00:00.000 GMT+0100,1.62272,1.62272,1.61974,1.62027,12632.6602
08.01.2020 09:00:00.000 GMT+0100,1.62024,1.62071,1.61849,1.61939,16600.5898
08.01.2020 10:00:00.000 GMT+0100,1.61940,1.62106,1.61828,1.62067,10618.1104
08.01.2020 11:00:00.000 GMT+0100,1.62067,1.62164,1.61971,1.62036,9940.5098
