Local time,Open,High,Low,Close,Volume
03.01.2020 09:00:00.000 GMT+0100,1.08290,1.08497,1.08263,1.08393,7074.7402
03.01.2020 10:00:00.000 GMT+0100,1.08393,1.08452,1.08336,1.08443,6327.3799
03.01.2020 11:00:00.000 GMT+0100,1.08442,1.08494,1.08378,1.08408,7243.3599
03.01.2020 12:00:00.000 GMT+0100,1.08408,1.08433,1.08301,1.08363,5748
03.01.2020 13:00:00.000 GMT+0100,1.08363,1.08396,1.08305,1.08340,4909.1001
03.01.2020 14:00:00.000 GMT+0100,1.08340,1.08447,1.08332,1.08376,6105.5498
03.01.2020 15:00:00.000 GMT+0100,1.08375,1.08524,1.08362,1.08500,7027.6299
03.01.2020 16:00:00.000 GMT+0100,1.08515,1.08533,1.08341,1.08364,11207.1699
03.01.2020 17:00:00.000 GMT+0100,1.08363,1.08505,1.08359,1.08405,6368.4302
03.01.2020 18:00:00.000 GMT+0100,1.08404,1.08464,1.08403,1.08459,3171.77
03.01.2020 19:00:00.000 GMT+0100,1.08459,1.08582,1.08443,1.08552,4771.0698
03.01.2020 20:00:00.000 GMT+0100,1.08546,1.08569,1.08502,1.08504,5340.3198
03.01.2020 21:00:00.000 GMT+0100,1.08504,1.08545,1.08491,1.08508,2402.3401
03.01.2020 22:00:00.000 GMT+0100,1.08506,1.08511,1.08448,1.08449,1918.4399
05.01.2020 23:00:00.000 GMT+0100,1.08330,1.08384,1.08309,1.08313,662.58
06.01.2020 00:00:00.000 GMT+0100,1.08309,1.08444,1.08309,1.08430,3906.3301
06.01.2020 01:00:00.000 GMT+0100,1.08429,1.08474,1.08414,1.08452,3893.1799
06.01.2020 02:00:00.000 GMT+0100,1.08454,1.08462,1.08376,1.08407,4136.1299
06.01.2020 03:00:00.000 GMT+0100,1.08407,1.08443,1.08397,1.08414,3378.8501
06.01.2020 04:00:00.000 GMT+0100,1.08415,1.08444,1.08397,1.08437,4536.75
06.01.2020 05:00:00.000 GMT+0100,1.08437,1.08438,1.08414,1.08431,2579.8701
06.01.2020 06:00:00.000 GMT+0100,1.08432,1.08439,1.08399,1.08412,1648.98
06.01.2020 07:00:00.000 GMT+0100,1.08412,1.08414,1.08327,1.08381,3348.74
06.01.2020 08:00:00.000 GMT+0100,1.08382,1.08465,1.08366,1.08444,4412.5898
06.01.2020 09:00:00.000 GMT+0100,1.08444,1.08482,1.08412,1.08437,6194.3398
06.01.2020 10:00:00.000 GMT+0100,1.08436,1.08462,1.08382,1.08457,5011.3301
06.01.2020 11:00:00.000 GMT+0100,1.08456,1.08503,1.08430,1.08501,4125.7998
06.01.2020 12:00:00.000 GMT+0100,1.08501,1.08583,1.08501,1.08564,5234.1802
06.01.2020 13:00:00.000 GMT+0100,1.08565,1.08595,1.08551,1.08572,3176.0901
06.01.2020 14:00:00.000 GMT+0100,1.08573,1.08594,1.08489,1.08565,5422.6899
06.01.2020 15:00:00.000 GMT+0100,1.08563,1.08576,1.08517,1.08530,5959.0498
06.01.2020 16:00:00.000 GMT+0100,1.08530,1.08547,1.08360,1.08391,7538.9199
06.01.2020 17:00:00.000 GMT+0100,1.08393,1.08436,1.08370,1.08385,5668.7402
06.01.2020 18:00:00.000 GMT+0100,1.08385,1.08392,1.08330,1.08390,3152.96
06.01.2020 19:00:00.000 GMT+0100,1.08389,1.08420,1.08352,1.08415,2594.24
06.01.2020 20:00:00.000 GMT+0100,1.08415,1.08459,1.08404,1.08418,2465.73
06.01.2020 21:00:00.000 GMT+0100,1.08418,1.08437,1.08395,1.08432,3230.97
06.01.2020 22:00:00.000 GMT+0100,1.08432,1.08434,1.08353,1.08361,1248.53
06.01.2020 23:00:00.000 GMT+0100,1.08351,1.08430,1.08334,1.08385,1204.3
07.01.2020 00:00:00.000 GMT+0100,1.08386,1.08428,1.08360,1.08428,2944.48
07.01.2020 01:00:00.000 GMT+0100,1.08427,1.08451,1.08399,1.08418,2494.01
07.01.2020 02:00:00.000 GMT+0100,1.08419,1.08478,1.08406,1.08448,1872.14
07.01.2020 03:00:00.000 GMT+0100,1.08448,1.08463,1.08408,1.08462,5968.5
07.01.2020 04:00:00.000 GMT+0100,1.08462,1.08492,1.08454,1.08478,1984.24
07.01.2020 05:00:00.000 GMT+0100,1.08477,1.08487,1.08458,1.08470,3557.99
07.01.2020 06:00:00.000 GMT+0100,1.08468,1.08479,1.08411,1.08416,1950.96
07.01.2020 07:00:00.000 GMT+0100,1.08416,1.08535,1.08384,1.08496,4109.3101
07.01.2020 08:00:00.000 GMT+0100,1.08497,1.08517,1.08337,1.08367,5990.6201
07.01.2020 09:00:00.000 GMT+0100,1.08372,1.08438,1.08331,1.08388,6413.5298
07.01.2020 10:00:00.000 GMT+0100,1.08388,1.08601,1.08369,1.08591,7117.2202
07.01.2020 11:00:00.000 GMT+0100,1.08591,1.08603,1.08462,1.08521,7699.4199
07.01.2020 12:00:00.000 GMT+0100,1.08520,1.08545,1.08470,1.08503,5379.4902
07.01.2020 13:00:00.000 GMT+0100,1.08503,1.08537,1.08454,1.08474,3816.97
07.01.2020 14:00:00.000 GMT+0100,1.08474,1.08515,1.08364,1.08373,8489.75
07.01.2020 15:00:00.000 GMT+0100,1.08373,1.08375,1.08272,1.08318,7831.6401
07.01.2020 16:00:00.000 GMT+0100,1.08315,1.08358,1.08254,1.08285,10244.2402
07.01.2020 17:00:00.000 GMT+0100,1.08286,1.08317,1.08198,1.08206,5128.1299
07.01.2020 18:00:00.000 GMT+0100,1.08206,1.08213,1.08081,1.08148,4435.9399
07.01.2020 19:00:00.000 GMT+0100,1.08146,1.08250,1.08137,1.08241,3182.4399
